2686,10000,101
5412,9999,2
4428,9998,3
338,9997,4
3152,9996,5
318,9995,6
3505,9994,7
5413,9993,8
518,9992,9
5404,9991,10
2358,9990,11
5676,9989,12
2275,9988,13
4762,9987,14
959,9986,15
2758,9985,16
4057,9984,17
1340,9983,18
1564,9982,19
4567,9981,20
2498,9980,21
1122,9979,22
2117,9978,23
5963,9977,24
2356,9976,25
4019,9975,26
3082,9974,27
2480,9973,28
2481,9972,29
2563,9971,30
2216,9970,31
3223,9969,32
5695,9968,33
3539,9967,34
2760,9966,35
2766,9965,36
4802,9964,37
4288,9963,38
713,9962,39
3956,9961,40
3673,9960,41
5612,9959,42
660,9958,43
1031,9957,44
2492,9956,45
1786,9955,46
2108,9954,47
1603,9953,48
3577,9952,49
3818,9951,50
5906,9950,51
5776,9949,52
5190,9948,53
4541,9947,54
3282,9946,55
1188,9945,56
5013,9944,57
3583,9943,58
1571,9942,59
2504,9941,60
3977,9940,61
5555,9939,62
4347,9938,63
41,9937,64
4802,9936,65
4431,9935,66
1713,9934,67
4637,9933,68
839,9932,69
5124,9931,70
1955,9930,71
2677,9929,72
4388,9928,73
3344,9927,74
5371,9926,75
5384,9925,76
1047,9924,77
5327,9923,78
1870,9922,79
1849,9921,80
3157,9920,81
5835,9919,82
2726,9918,83
5375,9917,84
677,9916,85
3635,9915,86
3863,9914,87
24,9913,88
1099,9912,89
4099,9911,90
3515,9910,91
1453,9909,92
3839,9908,93
2123,9907,94
843,9906,95
611,9905,96
3326,9904,97
1753,9903,98
1551,9902,99
3747,9901,100
5918,9900,201
137,9899,102
633,9898,103
504,9897,104
5388,9896,105
3225,9895,106
3436,9894,107
4597,9893,108
5693,9892,109
4887,9891,110
1262,9890,111
1914,9889,112
5834,9888,113
5679,9887,114
829,9886,115
3295,9885,116
871,9884,117
1883,9883,118
4219,9882,119
4848,9881,120
3941,9880,121
3294,9879,122
3432,9878,123
4046,9877,124
2581,9876,125
3054,9875,126
2947,9874,127
1040,9873,128
1222,9872,129
5530,9871,130
237,9870,131
1108,9869,132
5647,9868,133
1220,9867,134
3839,9866,135
942,9865,136
2998,9864,137
1899,9863,138
5677,9862,139
3226,9861,140
1772,9860,141
5789,9859,142
4804,9858,143
2651,9857,144
659,9856,145
5508,9855,146
2542,9854,147
5293,9853,148
4994,9852,149
4387,9851,150
3132,9850,151
3667,9849,152
3670,9848,153
5731,9847,154
2048,9846,155
3672,9845,156
717,9844,157
465,9843,158
134,9842,159
5355,9841,160
4784,9840,161
5838,9839,162
2068,9838,163
41,9837,164
268,9836,165
425,9835,166
414,9834,167
2198,9833,168
4892,9832,169
2422,9831,170
4132,9830,171
4042,9829,172
4516,9828,173
5223,9827,174
1165,9826,175
3839,9825,176
4250,9824,177
1180,9823,178
435,9822,179
2749,9821,180
1391,9820,181
4805,9819,182
4656,9818,183
2480,9817,184
2864,9816,185
4985,9815,186
2547,9814,187
3282,9813,188
4416,9812,189
562,9811,190
2658,9810,191
839,9809,192
3627,9808,193
4044,9807,194
5495,9806,195
5641,9805,196
5244,9804,197
1006,9803,198
4311,9802,199
5386,9801,200
5641,9800,301
5850,9799,202
1880,9798,203
3399,9797,204
3706,9796,205
1188,9795,206
2682,9794,207
4176,9793,208
3090,9792,209
2306,9791,210
710,9790,211
5761,9789,212
2418,9788,213
3414,9787,214
2774,9786,215
3117,9785,216
161,9784,217
3363,9783,218
1759,9782,219
4436,9781,220
982,9780,221
5374,9779,222
1039,9778,223
2136,9777,224
5274,9776,225
5458,9775,226
1538,9774,227
3852,9773,228
2652,9772,229
1380,9771,230
5480,9770,231
1934,9769,232
2997,9768,233
4565,9767,234
1015,9766,235
4766,9765,236
5231,9764,237
617,9763,238
1650,9762,239
2444,9761,240
1508,9760,241
5166,9759,242
2509,9758,243
3469,9757,244
3109,9756,245
639,9755,246
1477,9754,247
4986,9753,248
3780,9752,249
993,9751,250
1781,9750,251
2631,9749,252
2910,9748,253
5021,9747,254
3373,9746,255
3787,9745,256
5354,9744,257
1987,9743,258
1804,9742,259
883,9741,260
1360,9740,261
4176,9739,262
2919,9738,263
1890,9737,264
5303,9736,265
5448,9735,266
1463,9734,267
25,9733,268
2073,9732,269
787,9731,270
579,9730,271
3629,9729,272
2243,9728,273
794,9727,274
1753,9726,275
3144,9725,276
1307,9724,277
1508,9723,278
4149,9722,279
2823,9721,280
4237,9720,281
4368,9719,282
4472,9718,283
5326,9717,284
4632,9716,285
4512,9715,286
874,9714,287
4939,9713,288
2026,9712,289
4639,9711,290
4285,9710,291
1170,9709,292
2171,9708,293
4689,9707,294
1818,9706,295
3743,9705,296
3911,9704,297
5194,9703,298
3359,9702,299
4480,9701,300
410,9700,401
5466,9699,302
1675,9698,303
3950,9697,304
2392,9696,305
4864,9695,306
4752,9694,307
4129,9693,308
5735,9692,309
704,9691,310
2043,9690,311
4163,9689,312
4759,9688,313
1135,9687,314
2722,9686,315
3559,9685,316
3087,9684,317
1190,9683,318
3783,9682,319
3815,9681,320
2777,9680,321
1332,9679,322
1280,9678,323
1607,9677,324
1593,9676,325
1384,9675,326
3830,9674,327
3478,9673,328
3168,9672,329
3176,9671,330
5970,9670,331
5266,9669,332
4218,9668,333
239,9667,334
3580,9666,335
2670,9665,336
4148,9664,337
4933,9663,338
3138,9662,339
4972,9661,340
5003,9660,341
3664,9659,342
210,9658,343
3874,9657,344
5049,9656,345
2761,9655,346
2716,9654,347
4854,9653,348
622,9652,349
4702,9651,350
2799,9650,351
324,9649,352
1890,9648,353
1348,9647,354
2149,9646,355
2346,9645,356
1945,9644,357
2680,9643,358
1005,9642,359
4084,9641,360
1695,9640,361
4392,9639,362
3190,9638,363
4874,9637,364
1328,9636,365
938,9635,366
4118,9634,367
194,9633,368
950,9632,369
2968,9631,370
1346,9630,371
191,9629,372
119,9628,373
1109,9627,374
3537,9626,375
1279,9625,376
3428,9624,377
1205,9623,378
5492,9622,379
2674,9621,380
865,9620,381
3110,9619,382
180,9618,383
4664,9617,384
1948,9616,385
2635,9615,386
1873,9614,387
1610,9613,388
3736,9612,389
5889,9611,390
5707,9610,391
1386,9609,392
3704,9608,393
5317,9607,394
1859,9606,395
2477,9605,396
1240,9604,397
4681,9603,398
5266,9602,399
3081,9601,400
4175,9600,501
768,9599,402
739,9598,403
4685,9597,404
1353,9596,405
774,9595,406
3281,9594,407
3440,9593,408
4537,9592,409
1459,9591,410
5932,9590,411
4903,9589,412
4794,9588,413
738,9587,414
2206,9586,415
1191,9585,416
5229,9584,417
2128,9583,418
2522,9582,419
5593,9581,420
4120,9580,421
2939,9579,422
459,9578,423
1830,9577,424
2885,9576,425
315,9575,426
4569,9574,427
245,9573,428
2718,9572,429
5191,9571,430
566,9570,431
4159,9569,432
766,9568,433
5964,9567,434
4363,9566,435
1271,9565,436
4702,9564,437
4054,9563,438
5748,9562,439
3440,9561,440
2665,9560,441
2536,9559,442
970,9558,443
598,9557,444
4589,9556,445
5804,9555,446
5491,9554,447
3241,9553,448
1094,9552,449
4613,9551,450
580,9550,451
5204,9549,452
2708,9548,453
1416,9547,454
1751,9546,455
2483,9545,456
1659,9544,457
4614,9543,458
2377,9542,459
5231,9541,460
3982,9540,461
2055,9539,462
1453,9538,463
211,9537,464
2688,9536,465
3455,9535,466
291,9534,467
3000,9533,468
2311,9532,469
5440,9531,470
5661,9530,471
183,9529,472
5519,9528,473
3154,9527,474
5822,9526,475
2842,9525,476
5732,9524,477
5168,9523,478
2330,9522,479
1303,9521,480
332,9520,481
4918,9519,482
2670,9518,483
1053,9517,484
5123,9516,485
806,9515,486
74,9514,487
2882,9513,488
4462,9512,489
1048,9511,490
869,9510,491
1050,9509,492
3303,9508,493
1502,9507,494
4883,9506,495
4752,9505,496
4571,9504,497
4072,9503,498
3286,9502,499
4380,9501,500
21,9500,601
5686,9499,502
1514,9498,503
4362,9497,504
1681,9496,505
266,9495,506
1812,9494,507
2221,9493,508
112,9492,509
1349,9491,510
2298,9490,511
1698,9489,512
1688,9488,513
904,9487,514
4717,9486,515
3395,9485,516
5878,9484,517
1684,9483,518
2873,9482,519
2109,9481,520
4122,9480,521
3959,9479,522
2175,9478,523
1250,9477,524
1467,9476,525
2572,9475,526
4293,9474,527
1598,9473,528
2814,9472,529
3515,9471,530
3072,9470,531
5588,9469,532
5671,9468,533
677,9467,534
2135,9466,535
1031,9465,536
4801,9464,537
3573,9463,538
574,9462,539
4225,9461,540
5146,9460,541
679,9459,542
5435,9458,543
245,9457,544
438,9456,545
1182,9455,546
5419,9454,547
5727,9453,548
2627,9452,549
4611,9451,550
1593,9450,551
1695,9449,552
2038,9448,553
635,9447,554
5799,9446,555
5110,9445,556
5856,9444,557
232,9443,558
1590,9442,559
3880,9441,560
56,9440,561
537,9439,562
