24,10000,1
2869,9999,2
3242,9998,3
2251,9997,4
5879,9996,5
2324,9995,6
5406,9994,7
5251,9993,8
5606,9992,9
1242,9991,10
4003,9990,11
647,9989,12
1593,9988,13
2656,9987,14
3628,9986,15
4136,9985,16
3453,9984,17
930,9983,18
1592,9982,19
3403,9981,20
548,9980,21
5462,9979,22
1526,9978,23
2289,9977,24
3952,9976,25
5825,9975,26
5879,9974,27
4343,9973,28
5181,9972,29
1108,9971,30
5434,9970,31
1464,9969,32
4303,9968,33
3282,9967,34
474,9966,35
2058,9965,36
5226,9964,37
5042,9963,38
1674,9962,39
5258,9961,40
5257,9960,41
5966,9959,42
1607,9958,43
4397,9957,44
4469,9956,45
3875,9955,46
4564,9954,47
2662,9953,48
3640,9952,49
2502,9951,50
2437,9950,51
524,9949,52
3760,9948,53
338,9947,54
2315,9946,55
2602,9945,56
1684,9944,57
5093,9943,58
1731,9942,59
3963,9941,60
1026,9940,61
1539,9939,62
2633,9938,63
3499,9937,64
5175,9936,65
1343,9935,66
4554,9934,67
5632,9933,68
1195,9932,69
604,9931,70
5617,9930,71
3421,9929,72
2075,9928,73
225,9927,74
5548,9926,75
1489,9925,76
1350,9924,77
5889,9923,78
5174,9922,79
4108,9921,80
4801,9920,81
3009,9919,82
2452,9918,83
2363,9917,84
3164,9916,85
4662,9915,86
4729,9914,87
4219,9913,88
2285,9912,89
4606,9911,90
1489,9910,91
5809,9909,92
5202,9908,93
3008,9907,94
4660,9906,95
2656,9905,96
858,9904,97
3926,9903,98
2700,9902,99
5730,9901,100
3887,9900,102
5316,9899,101
3517,9898,103
4113,9897,104
1317,9896,105
5974,9895,106
3212,9894,107
2431,9893,108
251,9892,109
459,9891,110
1926,9890,111
5243,9889,112
4780,9888,113
239,9887,114
2546,9886,115
2432,9885,116
3675,9884,117
5848,9883,118
4405,9882,119
3097,9881,120
1052,9880,121
4929,9879,122
4446,9878,123
3018,9877,124
1424,9876,125
4578,9875,126
3042,9874,127
1357,9873,128
5912,9872,129
3340,9871,130
3206,9870,131
3982,9869,132
3213,9868,133
4486,9867,134
5328,9866,135
1166,9865,136
502,9864,137
5487,9863,138
1703,9862,139
5929,9861,140
4417,9860,141
333,9859,142
954,9858,143
5463,9857,144
4103,9856,145
441,9855,146
2104,9854,147
2754,9853,148
1949,9852,149
5513,9851,150
1389,9850,151
3090,9849,152
125,9848,153
3,9847,154
15,9846,155
136,9845,156
5411,9844,157
1337,9843,158
599,9842,159
1150,9841,160
2597,9840,161
4740,9839,162
4814,9838,163
1359,9837,164
4922,9836,165
2609,9835,166
4773,9834,167
1418,9833,168
4579,9832,169
4991,9831,170
2263,9830,171
2589,9829,172
2851,9828,173
230,9827,174
5068,9826,175
221,9825,176
5599,9824,177
3384,9823,178
2006,9822,179
5662,9821,180
4996,9820,181
2425,9819,182
3946,9818,183
2536,9817,184
4932,9816,185
5288,9815,186
158,9814,187
1641,9813,188
3263,9812,189
5215,9811,190
5182,9810,191
2806,9809,192
5608,9808,193
4995,9807,194
2526,9806,195
3262,9805,196
5247,9804,197
3508,9803,198
2879,9802,199
2074,9801,200
642,9800,202
4452,9799,201
724,9798,203
1777,9797,204
959,9796,205
2502,9795,206
3406,9794,207
2305,9793,208
2156,9792,209
2613,9791,210
163,9790,211
2797,9789,212
5666,9788,213
3368,9787,214
5111,9786,215
4769,9785,216
4460,9784,217
5774,9783,218
253,9782,219
973,9781,220
2874,9780,221
663,9779,222
1784,9778,223
2749,9777,224
5917,9776,225
1639,9775,226
3288,9774,227
1311,9773,228
3631,9772,229
2833,9771,230
2025,9770,231
1077,9769,232
2455,9768,233
3350,9767,234
4863,9766,235
3344,9765,236
4088,9764,237
4954,9763,238
2530,9762,239
3661,9761,240
1963,9760,241
3084,9759,242
2595,9758,243
5544,9757,244
2085,9756,245
494,9755,246
3802,9754,247
5726,9753,248
4356,9752,249
3951,9751,250
5035,9750,251
2254,9749,252
4953,9748,253
5523,9747,254
3660,9746,255
3990,9745,256
1113,9744,257
1714,9743,258
2044,9742,259
4835,9741,260
5947,9740,261
3421,9739,262
3003,9738,263
4246,9737,264
4375,9736,265
2928,9735,266
2275,9734,267
1726,9733,268
2544,9732,269
2875,9731,270
3275,9730,271
475,9729,272
1049,9728,273
1985,9727,274
1805,9726,275
5305,9725,276
1168,9724,277
3802,9723,278
1883,9722,279
3256,9721,280
4546,9720,281
1391,9719,282
2031,9718,283
1125,9717,284
4366,9716,285
4573,9715,286
831,9714,287
2801,9713,288
1233,9712,289
1853,9711,290
3309,9710,291
121,9709,292
1189,9708,293
3071,9707,294
2436,9706,295
200,9705,296
3040,9704,297
3262,9703,298
4353,9702,299
190,9701,300
5148,9700,302
513,9699,301
3902,9698,303
5543,9697,304
4531,9696,305
1625,9695,306
2005,9694,307
4240,9693,308
4064,9692,309
674,9691,310
5315,9690,311
5656,9689,312
3622,9688,313
5270,9687,314
2308,9686,315
1474,9685,316
3624,9684,317
2002,9683,318
215,9682,319
71,9681,320
4987,9680,321
1633,9679,322
5292,9678,323
5356,9677,324
5913,9676,325
4391,9675,326
5488,9674,327
3291,9673,328
5419,9672,329
3644,9671,330
3913,9670,331
5363,9669,332
3633,9668,333
1904,9667,334
5814,9666,335
5593,9665,336
1695,9664,337
3140,9663,338
3355,9662,339
3465,9661,340
2740,9660,341
1462,9659,342
1252,9658,343
3796,9657,344
588,9656,345
1838,9655,346
3505,9654,347
2462,9653,348
4224,9652,349
5736,9651,350
5129,9650,351
4114,9649,352
2687,9648,353
5028,9647,354
699,9646,355
1765,9645,356
2360,9644,357
1862,9643,358
628,9642,359
5764,9641,360
4305,9640,361
5271,9639,362
4644,9638,363
999,9637,364
2540,9636,365
5328,9635,366
1614,9634,367
2756,9633,368
183,9632,369
5975,9631,370
4840,9630,371
3348,9629,372
481,9628,373
2290,9627,374
4002,9626,375
1553,9625,376
544,9624,377
5533,9623,378
733,9622,379
4705,9621,380
3627,9620,381
5420,9619,382
5911,9618,383
1760,9617,384
719,9616,385
539,9615,386
2718,9614,387
2148,9613,388
4019,9612,389
3420,9611,390
464,9610,391
5132,9609,392
5188,9608,393
3271,9607,394
3007,9606,395
1459,9605,396
800,9604,397
5156,9603,398
39,9602,399
5900,9601,400
1947,9600,402
3007,9599,401
527,9598,403
4558,9597,404
4419,9596,405
16,9595,406
2806,9594,407
5909,9593,408
2216,9592,409
408,9591,410
3971,9590,411
1874,9589,412
266,9588,413
5482,9587,414
2476,9586,415
5441,9585,416
2721,9584,417
1139,9583,418
185,9582,419
5051,9581,420
4789,9580,421
3267,9579,422
3147,9578,423
5373,9577,424
3558,9576,425
1699,9575,426
3614,9574,427
1952,9573,428
5598,9572,429
2824,9571,430
4672,9570,431
1276,9569,432
291,9568,433
2761,9567,434
3133,9566,435
926,9565,436
1581,9564,437
2600,9563,438
4373,9562,439
1005,9561,440
3833,9560,441
2253,9559,442
5926,9558,443
4260,9557,444
4775,9556,445
1570,9555,446
4019,9554,447
2528,9553,448
4063,9552,449
4488,9551,450
4659,9550,451
3277,9549,452
4692,9548,453
3887,9547,454
3480,9546,455
1648,9545,456
3167,9544,457
3601,9543,458
3192,9542,459
3082,9541,460
2171,9540,461
3459,9539,462
406,9538,463
2250,9537,464
2540,9536,465
709,9535,466
3161,9534,467
1654,9533,468
2172,9532,469
3378,9531,470
2467,9530,471
375,9529,472
5402,9528,473
2875,9527,474
444,9526,475
919,9525,476
731,9524,477
5628,9523,478
592,9522,479
4594,9521,480
1220,9520,481
146,9519,482
1524,9518,483
2585,9517,484
5088,9516,485
1648,9515,486
5960,9514,487
5233,9513,488
2809,9512,489
2050,9511,490
242,9510,491
5116,9509,492
441,9508,493
1814,9507,494
519,9506,495
2301,9505,496
5138,9504,497
2779,9503,498
4639,9502,499
5755,9501,500
3964,9500,502
4029,9499,501
1126,9498,503
2883,9497,504
2813,9496,505
4444,9495,506
2349,9494,507
1699,9493,508
4544,9492,509
5831,9491,510
4229,9490,511
4213,9489,512
5161,9488,513
4927,9487,514
1442,9486,515
1249,9485,516
1221,9484,517
766,9483,518
4963,9482,519
963,9481,520
4111,9480,521
3182,9479,522
2835,9478,523
4525,9477,524
1575,9476,525
