1987,10000,1
1494,9999,2
764,9998,3
39,9997,4
1771,9996,5
803,9995,6
4131,9994,7
3323,9993,8
2118,9992,9
4733,9991,10
3755,9990,11
2215,9989,12
1994,9988,13
341,9987,14
5726,9986,15
2010,9985,16
4479,9984,17
1192,9983,18
2748,9982,19
2062,9981,20
1036,9980,21
893,9979,22
426,9978,23
1060,9977,24
353,9976,25
1777,9975,26
4522,9974,27
2719,9973,28
1487,9972,29
5863,9971,30
4315,9970,31
5777,9969,32
791,9968,33
1891,9967,34
194,9966,35
3549,9965,36
518,9964,37
1485,9963,38
2713,9962,39
4075,9961,40
612,9960,41
3734,9959,42
2544,9958,43
5402,9957,44
687,9956,45
5547,9955,46
4599,9954,47
4701,9953,48
873,9952,49
4069,9951,50
4514,9950,51
5333,9949,52
3200,9948,53
455,9947,54
798,9946,55
1691,9945,56
5839,9944,57
723,9943,58
3054,9942,59
553,9941,60
3941,9940,61
1888,9939,62
2102,9938,63
4428,9937,64
314,9936,65
3799,9935,66
4625,9934,67
3064,9933,68
1864,9932,69
5501,9931,70
5495,9930,71
5995,9929,72
3648,9928,73
1579,9927,74
991,9926,75
5809,9925,76
5917,9924,77
2747,9923,78
4343,9922,79
4338,9921,80
4208,9920,81
2734,9919,82
3646,9918,83
511,9917,84
1655,9916,85
5231,9915,86
25,9914,87
4179,9913,88
3587,9912,89
5148,9911,90
1182,9910,91
5890,9909,92
2729,9908,93
2646,9907,94
3614,9906,95
2234,9905,96
4452,9904,97
3424,9903,98
5561,9902,99
4881,9901,100
4246,9900,102
2177,9899,101
2349,9898,103
470,9897,104
5279,9896,105
4831,9895,106
4828,9894,107
420,9893,108
4682,9892,109
424,9891,110
5467,9890,111
4002,9889,112
65,9888,113
54,9887,114
5148,9886,115
31,9885,116
4813,9884,117
1662,9883,118
3078,9882,119
1457,9881,120
794,9880,121
4408,9879,122
3060,9878,123
1985,9877,124
3868,9876,125
5990,9875,126
5221,9874,127
2143,9873,128
115,9872,129
4964,9871,130
3887,9870,131
2159,9869,132
2,9868,133
2237,9867,134
4201,9866,135
5365,9865,136
4021,9864,137
3356,9863,138
2586,9862,139
2795,9861,140
642,9860,141
4001,9859,142
1022,9858,143
4332,9857,144
5082,9856,145
2171,9855,146
1795,9854,147
2294,9853,148
2100,9852,149
2750,9851,150
2184,9850,151
4537,9849,152
2821,9848,153
5900,9847,154
5139,9846,155
5389,9845,156
1311,9844,157
3311,9843,158
2333,9842,159
1029,9841,160
4664,9840,161
1458,9839,162
3734,9838,163
3498,9837,164
2727,9836,165
4309,9835,166
96,9834,167
3927,9833,168
3663,9832,169
3172,9831,170
4643,9830,171
2681,9829,172
4857,9828,173
1411,9827,174
4642,9826,175
1250,9825,176
934,9824,177
3354,9823,178
1743,9822,179
